raceid,driverid,qnumber,q
345,37,2,00:01:39.3
345,67,1,00:01:39.1
345,67,2,00:01:38.6
345,153,1,00:01:39.1
345,153,2,00:01:39.5
345,155,1,00:01:39.3
345,807,1,00:01:38.8
345,807,2,00:01:38.5
345,807,3,00:01:38.4
345,808,1,00:01:39
345,808,2,00:01:38.6
345,808,3,00:01:38.5
345,810,1,00:01:42.1
345,811,1,00:01:42.9
345,812,1,00:01:42.6
346,1,1,00:01:31.3
346,1,2,00:01:31.1
346,1,3,00:01:30.6
346,3,1,00:01:31.6
346,3,2,00:01:31.1
346,3,3,00:01:30.6
346,4,1,00:01:31
346,4,2,00:01:30.7
346,4,3,00:01:30.4
346,5,1,00:01:34.4
346,9,1,00:01:31.7
346,9,2,00:01:31.3
346,9,3,00:01:31
346,10,1,00:01:34.8
346,13,1,00:01:31.3
346,13,2,00:01:31
346,13,3,00:01:31.2
346,15,1,00:01:34.9
346,16,1,00:01:31.1
346,16,2,00:01:31.4
346,17,1,00:01:30.9
346,17,2,00:01:30.1
346,17,3,00:01:29.8
346,18,1,00:01:31.4
346,18,2,00:01:31.7
346,20,1,00:01:30.8
346,20,2,00:01:30.5
346,20,3,00:01:29.6
346,22,1,00:01:31.4
346,22,2,00:01:31.1
346,22,3,00:01:31.2
346,24,1,00:01:32.2
346,24,2,00:01:31.7
346,29,1,00:01:37
346,30,1,00:01:32.1
346,30,2,00:01:31
346,30,3,00:01:31.4
346,37,1,00:01:31.5
346,37,2,00:01:31.3
346,37,3,00:01:31.3
346,67,1,00:01:31.9
346,67,2,00:01:32
346,153,1,00:01:32.4
346,155,1,00:01:31.9
346,155,2,00:01:31.4
346,807,1,00:01:32.1
346,807,2,00:01:31.6
346,808,1,00:01:31.6
346,808,2,00:01:31.8
346,810,1,00:01:35.2
346,812,1,00:01:36.6
347,1,1,00:01:15.5
347,1,2,00:01:14.5
347,1,3,00:01:14.6
347,3,1,00:01:16.2
347,3,2,00:01:15
347,3,3,00:01:15.2
347,4,1,00:01:14.8
347,4,2,00:01:14.1
347,4,3,00:01:13.8
347,5,1,00:01:18.3
347,9,1,00:01:15.7
347,9,2,00:01:14.8
347,9,3,00:01:15.1
347,10,1,00:01:18.3
347,13,1,00:01:15.2
347,13,2,00:01:14.5
347,13,3,00:01:14.3
347,15,1,00:01:17.6
347,16,1,00:01:16.2
347,16,2,00:01:15.5
347,17,1,00:01:15.3
347,17,2,00:01:14.3
347,17,3,00:01:14.3
347,18,1,00:01:15.8
347,18,2,00:01:14.7
347,18,3,00:01:14.4
347,20,1,00:01:15.2
347,20,2,00:01:14.2
347,20,3,00:01:13.8
347,22,1,00:01:16.4
347,22,2,00:01:14.7
347,22,3,00:01:15.1
347,24,1,00:01:19
347,29,1,00:01:19.8
347,30,1,00:01:16.1
347,30,2,00:01:15
347,37,1,00:01:16.5
347,37,2,00:01:15.5
347,67,1,00:01:16
347,67,2,00:01:16
347,153,1,00:01:16.7
347,153,2,00:01:15.6
347,155,1,00:01:16
347,155,2,00:01:15.1
347,807,1,00:01:16.4
347,807,2,00:01:14.9
347,807,3,00:01:15.3
347,808,1,00:01:16.5
347,808,2,00:01:15.3
347,810,1,\N
347,811,1,00:01:18.6
348,1,1,00:01:21.5
348,1,2,00:01:20.9
348,1,3,00:01:20.5
348,3,1,00:01:21.2
348,3,2,00:01:20.8
348,3,3,00:01:21.1
348,4,1,00:01:21.3
348,4,2,00:01:20.2
348,4,3,00:01:20
348,5,1,00:01:24.1
348,9,1,00:01:21.2
348,9,2,00:01:20.9
348,9,3,00:01:21.3
348,10,1,00:01:24
348,13,1,00:01:21.3
348,13,2,00:01:20.9
348,13,3,00:01:20.3
348,15,1,00:01:24.2
348,16,1,00:01:22.1
348,16,2,00:01:21.5
348,17,1,00:01:21.1
348,17,2,00:01:19.5
348,17,3,00:01:19.2
348,18,1,00:01:21.4
348,18,2,00:01:21.3
348,20,1,00:01:20.4
348,20,2,00:01:19.6
348,20,3,00:01:18.8
348,22,1,00:01:21.5
348,22,2,00:01:21.3
348,24,1,00:01:21.8
348,24,2,00:01:21.9
348,29,1,00:01:26.5
348,30,1,00:01:21.8
348,30,2,00:01:21.6
348,37,1,00:01:21.9
348,37,2,00:01:21.3
348,37,3,00:01:21.4
348,67,1,00:01:22
348,67,2,00:01:21.9
348,153,1,00:01:22
348,153,2,00:01:22
348,155,1,00:01:22.2
348,807,1,00:01:21.6
348,807,2,00:01:21.3
348,807,3,00:01:21.7
348,808,1,00:01:21.6
348,808,2,00:01:20.8
348,808,3,00:01:21.2
348,810,1,00:01:25.1
348,811,1,00:01:26.4
349,1,1,00:01:56.7
349,1,2,00:01:46.2
349,1,3,00:01:45.9
349,3,1,00:01:54.8
349,3,2,00:01:47.9
349,4,1,00:01:57
349,4,2,00:01:47.5
349,4,3,00:01:47.4
349,5,1,00:02:01.3
349,5,2,00:01:51
349,9,1,00:01:56
349,9,2,00:01:47.3
349,9,3,00:01:46.1
349,10,1,00:02:01.3
349,10,2,00:01:52
349,13,1,00:01:58.3
349,13,2,00:01:47.3
349,13,3,00:01:46.3
349,15,1,00:02:01.5
349,16,1,00:01:58.7
349,16,2,00:01:47.3
349,16,3,00:01:46.7
349,17,1,00:01:57.4
349,17,2,00:01:47.3
349,17,3,00:01:45.8
349,18,1,00:01:58
349,18,2,00:01:46.8
349,18,3,00:01:46.2
349,20,1,00:01:58.5
349,20,2,00:01:47.2
349,20,3,00:01:46.1
349,22,1,00:01:55.8
349,22,2,00:01:47.8
349,22,3,00:01:46.6
349,24,1,00:02:01.1
349,24,2,00:01:48.7
349,29,1,00:02:03.9
349,30,1,00:01:56.3
349,30,2,00:01:47.9
349,37,1,00:02:05.3
349,67,1,00:02:00.4
349,67,2,00:01:49.2
349,153,1,00:01:58.9
349,153,2,00:01:48.3
349,155,1,00:02:02.3
349,807,1,00:01:55.4
349,807,2,00:01:47.8
349,807,3,00:01:47.1
349,808,1,\N
349,810,1,00:02:18.8
349,811,1,00:02:03.6
350,1,1,00:01:22.8
350,1,2,00:01:22.4
350,1,3,00:01:22.6
350,3,1,00:01:23.5
350,3,2,00:01:23.1
350,3,3,00:01:23
350,4,1,00:01:22.6
350,4,2,00:01:22.3
350,4,3,00:01:22
350,5,1,00:01:25.7
350,9,1,00:01:23.2
350,9,2,00:01:22.9
350,9,3,00:01:23
350,10,1,00:01:25.9
350,13,1,00:01:22.4
350,13,2,00:01:22.6
350,13,3,00:01:22.3
350,15,1,00:01:25.5
350,16,1,00:01:23.5
350,16,2,00:01:23.2
350,17,1,00:01:23.4
350,17,2,00:01:22.7
350,17,3,00:01:22.4
350,18,1,00:01:23.1
350,18,2,00:01:22.4
350,18,3,00:01:22.1
350,20,1,00:01:23.2
350,20,2,00:01:22.7
350,20,3,00:01:22.7
350,22,1,00:01:23.7
350,22,2,00:01:23.1
350,22,3,00:01:23.3
350,24,1,00:01:25.8
350,29,1,00:01:27
350,30,1,00:01:23.8
350,30,2,00:01:23.4
350,37,1,00:01:24.4
350,37,2,00:01:24
350,67,1,00:01:23.7
350,67,2,00:01:23.7
350,153,1,00:01:24.1
350,153,2,00:01:23.9
350,155,1,00:01:24.3
350,155,2,00:01:23.7
350,807,1,00:01:23.5
350,807,2,00:01:23
350,807,3,00:01:23
350,808,1,00:01:24.1
350,808,2,00:01:23.8
350,810,1,00:01:26
350,811,1,00:01:26.8
351,1,1,00:01:48.3
351,1,2,00:01:46
351,1,3,00:01:45.6
351,2,1,00:01:48.7
351,2,2,00:01:48.6
351,3,1,00:01:48.6
351,3,2,00:01:46.8
351,3,3,00:01:46.4
351,4,1,00:01:46.5
351,4,2,00:01:45.8
351,4,3,00:01:45.4
351,5,1,00:01:50.9
351,9,1,00:01:47.7
351,9,2,00:01:46.9
351,9,3,00:01:46.6
351,10,1,00:01:50.3
351,13,1,\N
351,15,1,00:01:51.6
351,16,1,00:01:48.5
351,16,2,00:01:48.9
351,17,1,00:01:47.1
351,17,2,00:01:45.9
351,17,3,00:01:46
351,18,1,00:01:48
351,18,2,00:01:46.5
351,18,3,00:01:45.9
351,20,1,00:01:47
351,20,2,00:01:45.6
351,20,3,00:01:45.5
351,22,1,00:01:48.2
351,22,2,00:01:47
351,22,3,00:01:46.2
351,24,1,00:01:49
351,24,2,00:01:49
351,30,1,00:01:48.4
351,30,2,00:01:47.2
351,30,3,00:01:46.7
351,32,1,00:01:52.9
351,67,1,00:01:49.1
351,67,2,00:01:48.5
351,153,1,00:01:48.1
351,153,2,00:01:47.7
351,155,1,00:01:48.9
351,155,2,00:01:47.6
351,155,3,00:01:47.9
351,807,1,00:01:48
351,807,2,00:01:47.7
351,808,1,00:01:48.9
351,808,2,00:01:48.2
351,810,1,00:01:51.1
351,811,1,00:01:54.2
352,1,1,00:01:32.8
352,1,2,00:01:31.5
352,1,3,00:01:31.2
352,2,1,00:01:33
352,2,2,00:01:32.2
352,3,1,00:01:32.2
352,3,2,00:01:31.9
352,3,3,00:01:31.5
352,4,1,00:01:32.6
352,4,2,00:01:31.8
352,4,3,00:01:31.4
352,5,1,00:01:35.5
352,9,1,00:01:32.8
352,9,2,00:01:32
352,9,3,00:01:31.2
352,10,1,00:01:36.3
352,13,1,00:01:32.7
352,13,2,00:01:32.3
352,15,1,00:01:35.3
352,16,1,00:01:33.2
352,16,2,00:01:32.7
352,17,1,00:01:32.5
352,17,2,00:01:31.2
352,17,3,00:01:30.9
352,18,1,00:01:32.6
352,18,2,00:01:31.8
352,18,3,00:01:31.4
352,20,1,00:01:32
352,20,2,00:01:31.2
352,20,3,00:01:30.8
352,22,1,00:01:32.4
352,22,2,00:01:31.9
352,22,3,00:01:31.5
352,24,1,00:01:33.2
352,24,2,00:01:33.2
352,29,1,00:01:37.4
352,30,1,00:01:32.5
352,30,2,00:01:32.1
352,30,3,00:01:31.8
352,67,1,00:01:33.6
352,153,1,00:01:33.5
352,153,2,00:01:33.1
352,155,1,00:01:32.8
352,155,2,00:01:32.4
352,807,1,00:01:32.2
352,807,2,00:01:31.9
352,807,3,00:01:31.6
352,808,1,00:01:32.8
352,808,2,00:01:32.4
352,810,1,00:01:36.3
352,811,1,00:01:37.3
353,1,1,00:01:37.1
353,1,2,00:01:36.2
353,1,3,00:01:36.1
353,2,1,00:01:38.2
353,2,2,00:01:37.7
353,3,1,00:01:37.7
353,3,2,00:01:36.8
353,3,3,00:01:36.5
353,4,1,00:01:37.1
353,4,2,00:01:36.3
353,4,3,00:01:35.8
353,5,1,00:01:41.8
353,9,1,00:01:37.7
353,9,2,00:01:37.2
353,9,3,00:01:36.8
353,10,1,00:01:40.7
353,13,1,00:01:37.5
353,13,2,00:01:36.2
353,13,3,00:01:36.6
353,15,1,00:01:40.5
353,16,1,00:01:38.6
353,16,2,00:01:37.8
353,17,1,00:01:37.4
353,17,2,00:01:36
353,17,3,00:01:35.7
353,18,1,00:01:38.1
353,18,2,00:01:37.1
353,18,3,00:01:36.7
353,20,1,00:01:37.1
353,20,2,00:01:36.1
353,20,3,00:01:35.6
353,22,1,00:01:38.3
353,22,2,00:01:37.5
353,22,3,00:01:37
353,24,1,00:01:39
353,29,1,00:01:42.4
353,30,1,00:01:38
353,30,2,00:01:37.1
353,30,3,00:01:37
353,67,1,00:01:38.6
353,67,2,00:01:38.6
353,153,1,00:01:38.6
353,153,2,00:01:37.9
353,155,1,00:01:38.4
353,155,2,00:01:37.6
353,807,1,00:01:38.1
353,807,2,00:01:37.6
353,808,1,00:01:38.2
353,808,2,00:01:37.8
353,810,1,00:01:42.3
353,811,1,00:01:43.3
354,1,1,00:01:19.9
354,1,2,00:01:18.9
354,1,3,00:01:15.7
354,2,1,00:01:20.2
354,2,2,00:01:19.9
354,3,1,00:01:20.2
354,3,2,00:01:19.5
354,4,1,00:01:19
354,4,2,00:01:19
354,4,3,00:01:16
354,5,1,00:01:22.4
354,9,1,00:01:19.2
354,9,2,00:01:18.9
354,9,3,00:01:16.6
354,10,1,00:01:22.1
354,13,1,00:01:19.8
354,13,2,00:01:19.2
354,13,3,00:01:17.1
354,15,1,00:01:22.2
354,16,1,00:01:20.8
354,17,1,00:01:19
354,17,2,00:01:18.5
354,17,3,00:01:15.6
354,18,1,00:01:19.9
354,18,2,00:01:19.3
354,20,1,00:01:19.2
354,20,2,00:01:18.7
354,20,3,00:01:15.5
354,22,1,00:01:19.8
354,22,2,00:01:18.9
354,22,3,00:01:16.2
354,24,1,00:01:20.6
354,24,2,00:01:20.4
354,30,1,00:01:19.9
354,30,2,00:01:18.9
354,30,3,00:01:16.9
354,32,1,00:01:23.1
354,67,1,00:01:20.1
354,67,2,00:01:19.8
354,153,1,00:01:20.2
354,153,2,00:01:19.6
354,155,1,00:01:19.7
354,155,2,00:01:19.4
354,807,1,00:01:20
354,807,2,00:01:19.1
354,807,3,00:01:14.5
354,808,1,00:01:20.2
354,808,2,00:01:19.2
354,808,3,00:01:17.7
354,810,1,00:01:22.8
354,811,1,00:01:23.8
355,1,1,00:01:40.3
355,1,2,00:01:40.1
355,1,3,00:01:39.4
355,2,1,00:01:41.4
355,2,2,00:01:41.1
355,3,1,00:01:40.2
355,3,2,00:01:40.1
355,3,3,00:01:40.6
355,4,1,00:01:40.2
355,4,2,00:01:40.3
355,4,3,00:01:39.8
355,5,1,00:01:43.7
355,9,1,00:01:41.3
355,9,2,00:01:40.8
355,10,1,00:01:44.1
355,13,1,00:01:40.9
355,13,2,00:01:40.3
355,13,3,00:01:40.2
355,15,1,00:01:43.5
355,16,1,00:01:41.5
355,16,2,00:01:40.9
355,17,1,00:01:40.7
355,17,2,00:01:40.1
355,17,3,00:01:39.9
355,18,1,00:01:40.9
355,18,2,00:01:40
355,18,3,00:01:39.8
355,20,1,00:01:40.3
355,20,2,00:01:39.9
355,20,3,00:01:39.4
355,22,1,00:01:40.9
355,22,2,00:01:40.5
355,22,3,00:01:40.2
355,24,1,00:01:41.7
355,24,2,00:01:41.6
355,30,1,00:01:41.2
355,30,2,00:01:40.5
355,30,3,00:01:40.5
355,32,1,00:01:45.3
355,67,1,00:01:41.8
355,153,1,00:01:41.7
355,153,2,00:01:41.7
355,155,1,00:01:41
355,155,2,00:01:40.8
355,807,1,00:01:41
355,807,2,00:01:41.4
355,808,1,00:01:41
355,808,2,00:01:40.7
355,808,3,00:01:40.9
355,810,1,00:01:44.5
355,811,1,00:01:45.1
841,1,1,00:01:25.4
841,1,2,00:01:24.6
841,1,3,00:01:24.3
841,2,1,00:01:27.2
841,3,1,00:01:25.9
841,3,2,00:01:25.6
841,3,3,00:01:25.4
841,4,1,00:01:25.7
841,4,2,00:01:25.2
841,4,3,00:01:25
841,5,1,00:01:29.3
841,10,1,00:01:29.9
841,13,1,00:01:26
841,13,2,00:01:25.6
841,13,3,00:01:25.6
841,15,1,00:01:29.3
841,16,1,00:01:26.2
841,16,2,00:01:31.4
841,17,1,00:01:25.9
841,17,2,00:01:24.7
841,17,3,00:01:24.4
841,18,1,00:01:25.9
841,18,2,00:01:25
841,18,3,00:01:24.8
841,20,1,00:01:25.3
841,20,2,00:01:24.1
841,20,3,00:01:23.5
841,22,1,00:01:26.3
841,24,1,00:01:33
841,30,1,00:01:26
841,30,2,00:01:26
841,39,1,00:01:34.3
841,67,1,00:01:26.2
841,67,2,00:01:25.9
841,67,3,00:01:27.1
841,153,1,00:01:26.6
841,153,2,00:01:26.1
841,155,1,00:01:25.7
841,155,2,00:01:25.4
841,155,3,00:01:25.6
841,808,1,00:01:25.5
841,808,2,00:01:25.6
841,808,3,00:01:25.2
841,813,1,00:01:26.3
841,813,2,00:01:26.8
841,814,1,00:01:27.2
841,814,2,00:01:26.7
841,815,1,00:01:25.8
841,815,2,00:01:26.1
841,816,1,00:01:30.8
842,1,1,00:01:36.9
842,1,2,00:01:35.9
842,1,3,00:01:35
842,2,1,00:01:37.2
842,2,2,00:01:36.8
842,2,3,00:01:36.1
842,3,1,00:01:37.3
842,3,2,00:01:36.4
842,3,3,00:01:36.8
842,4,1,00:01:36.9
842,4,2,00:01:36.3
842,4,3,00:01:35.8
842,5,1,00:01:38.6
842,10,1,00:01:40.6
842,13,1,00:01:36.7
842,13,2,00:01:36.6
842,13,3,00:01:36.3
842,15,1,00:01:38.8
842,16,1,00:01:37.7
842,16,2,00:01:37.6
842,17,1,00:01:37.9
842,17,2,00:01:36.1
842,17,3,00:01:35.2
842,18,1,00:01:37
842,18,2,00:01:35.6
842,18,3,00:01:35.2
842,20,1,00:01:37.5
842,20,2,00:01:35.9
842,20,3,00:01:34.9
842,22,1,00:01:38.2
842,22,2,00:01:37.5
842,24,1,00:01:41.5
842,30,1,00:01:36.9
842,30,2,00:01:37
842,39,1,00:01:42.6
842,67,1,00:01:37.7
842,67,2,00:01:37.2
842,153,1,00:01:37.7
842,153,2,00:01:37.3
842,155,1,00:01:37
842,155,2,00:01:36.7
842,155,3,00:01:36.8
842,808,1,00:01:37.2
842,808,2,00:01:36.6
842,808,3,00:01:36.3
842,813,1,00:01:38.3
842,814,1,00:01:38
842,814,2,00:01:37.4
842,815,1,00:01:37.8
842,815,2,00:01:37.5
842,816,1,00:01:41
843,1,1,00:01:36.1
843,1,2,00:01:34.5
843,1,3,00:01:34.5
843,2,1,00:01:35.9
843,2,2,00:01:36.6
843,3,1,00:01:35.3
843,3,2,00:01:35.9
843,3,3,00:01:34.7
843,4,1,00:01:35.4
843,4,2,00:01:35.2
843,4,3,00:01:35.1
843,5,1,00:01:37.9
843,10,1,00:01:39.7
843,13,1,00:01:35.5
843,13,2,00:01:35.4
843,13,3,00:01:35.1
843,15,1,00:01:38.3
843,16,1,00:01:36.1
843,16,2,00:01:35.9
843,17,1,00:01:36.5
843,18,1,00:01:35.9
843,18,2,00:01:34.7
843,18,3,00:01:34.4
843,20,1,00:01:35.7
843,20,2,00:01:34.8
843,20,3,00:01:33.7
843,22,1,00:01:35.9
843,22,2,00:01:36.5
843,24,1,00:01:40.2
843,30,1,00:01:35.5
843,30,2,00:01:36.5
843,39,1,00:01:40.4
843,67,1,00:01:36.1
843,67,2,00:01:35.5
843,67,3,00:01:36.2
843,153,1,00:01:36.1
843,153,2,00:01:35.6
843,153,3,00:01:36.2
843,155,1,00:01:36.1
843,155,2,00:01:36.2
843,808,1,00:01:35.4
843,808,2,00:01:35.1
843,813,1,00:01:36.1
843,813,2,00:01:37
843,814,1,00:01:35.7
843,814,2,00:01:35.9
843,814,3,00:01:36.2
843,815,1,00:01:36
843,815,2,00:01:36.1
843,816,1,00:01:39.1
844,1,1,00:01:27.1
844,1,2,00:01:26.1
844,1,3,00:01:25.6
844,2,1,00:01:27.9
844,2,2,00:01:26.7
844,2,3,00:01:26.7
844,3,1,00:01:27.5
844,3,2,00:01:25.8
844,3,3,00:01:25.6
844,4,1,00:01:27.3
844,4,2,00:01:26.2
844,4,3,00:01:25.9
844,5,1,00:01:28.8
844,10,1,00:01:30.8
844,13,1,00:01:27
844,13,2,00:01:26.4
844,15,1,00:01:29.7
844,16,1,00:01:27.4
844,16,2,00:01:27
844,17,1,00:01:27.1
844,17,2,00:01:26.1
844,17,3,00:01:25.5
844,18,1,00:01:27.4
844,18,2,00:01:26.5
844,18,3,00:01:26
844,20,1,00:01:27
844,20,2,00:01:25.6
844,20,3,00:01:25
844,22,1,00:01:28.2
844,22,2,00:01:26.8
844,24,1,00:01:30.7
844,30,1,00:01:27.7
844,30,2,00:01:26.1
844,30,3,00:01:26.6
844,39,1,00:01:31.6
844,67,1,00:01:27.6
844,67,2,00:01:27.3
844,153,1,00:01:28.1
844,153,2,00:01:27.6
844,808,1,00:01:27.5
844,808,2,00:01:26.7
844,808,3,00:01:26.3
844,813,1,00:01:27.4
844,813,2,00:01:27.2
844,814,1,00:01:27.6
844,814,2,00:01:27.1
844,815,1,00:01:27.8
844,815,2,00:01:27.2
844,816,1,00:01:30.4
845,1,1,00:01:24.4
845,1,2,00:01:22.1
845,1,3,00:01:22
845,3,1,00:01:23.5
845,3,2,00:01:22.6
845,3,3,00:01:22.6
845,4,1,00:01:23.5
845,4,2,00:01:22.8
845,4,3,00:01:22
845,5,1,00:01:25.9
845,5,2,00:01:25.4
845,10,1,00:01:27.3
845,13,1,00:01:23.5
845,13,2,00:01:23
845,13,3,00:01:22.9
845,15,1,00:01:26.5
845,16,1,00:01:24.6
845,16,2,00:01:26.6
845,17,1,00:01:23.6
845,17,2,00:01:21.8
845,17,3,00:01:21
845,18,1,00:01:24.4
845,18,2,00:01:22
845,18,3,00:01:22
845,20,1,00:01:24.1
845,20,2,00:01:21.5
845,20,3,00:01:21.2
845,22,1,00:01:26.9
845,24,1,00:01:27.8
845,30,1,00:01:23
845,30,2,00:01:22.7
845,39,1,00:01:27.9
845,67,1,00:01:24
845,67,2,00:01:23.2
845,153,1,00:01:24
845,153,2,00:01:23.7
845,155,1,00:01:23.7
845,155,2,00:01:23.7
845,808,1,00:01:23.1
845,808,2,00:01:22.9
845,808,3,00:01:22.5
845,813,1,00:01:23.4
845,813,2,00:01:22.9
845,813,3,00:01:23
845,814,1,00:01:24.3
845,814,2,00:01:26.1
845,815,1,00:01:24.2
845,815,2,00:01:23.4
845,816,1,00:01:28.6
846,1,1,00:01:15.2
846,1,2,00:01:14.3
846,1,3,00:01:15.3
846,2,1,00:01:16.7
846,2,2,00:01:16.2
846,3,1,00:01:15.9
846,3,2,00:01:14.7
846,3,3,00:01:15.8
846,4,1,00:01:16.1
846,4,2,00:01:14.6
846,4,3,00:01:14.5
846,5,1,00:01:17.3
846,10,1,00:01:17.9
846,13,1,00:01:16.3
846,13,2,00:01:14.6
846,13,3,00:01:14.9
846,15,1,00:01:17.4
846,16,1,00:01:16.6
846,16,2,00:01:16.1
846,17,1,00:01:16.1
846,17,2,00:01:14.7
846,17,3,00:01:14
846,18,1,00:01:15.4
846,18,2,00:01:14.5
846,18,3,00:01:14
846,20,1,00:01:15.6
846,20,2,00:01:14.3
846,20,3,00:01:13.6
846,22,1,00:01:16.6
846,22,2,00:01:15.8
846,24,1,\N
846,30,1,00:01:16.1
846,30,2,00:01:15
846,30,3,00:01:14.7
846,39,1,\N
846,67,1,00:01:16.4
846,67,2,00:01:16.3
846,153,1,00:01:17.8
846,155,1,00:01:16.5
846,155,2,00:01:16
846,808,1,00:01:16.4
846,808,2,00:01:15.8
846,813,1,00:01:15.8
846,813,2,00:01:15.5
846,813,3,00:01:16.5
846,814,1,00:01:16.8
846,814,2,00:01:16.1
846,815,1,00:01:15.9
846,815,2,00:01:15.5
846,816,1,00:01:18.7
847,1,1,00:01:14.1
847,1,2,00:01:13.9
847,1,3,00:01:13.6
847,2,1,00:01:15.1
847,2,2,00:01:14.5
847,2,3,00:01:14.1
847,3,1,00:01:14.9
847,3,2,00:01:14
847,3,3,00:01:13.8
847,4,1,00:01:13.8
847,4,2,00:01:13.7
847,4,3,00:01:13.2
847,5,1,00:01:16.8
847,10,1,00:01:18.5
847,13,1,00:01:14
847,13,2,00:01:13.4
847,13,3,00:01:13.2
847,15,1,00:01:16.7
847,16,1,00:01:14.9
847,16,2,00:01:15.3
847,17,1,00:01:14.4
847,17,2,00:01:13.7
847,17,3,00:01:13.4
847,18,1,00:01:14.4
847,18,2,00:01:14
847,18,3,00:01:13.8
847,20,1,00:01:14
847,20,2,00:01:13.5
847,20,3,00:01:13
847,22,1,00:01:15.3
847,22,2,00:01:15.4
847,24,1,00:01:18.4
847,30,1,00:01:15
847,30,2,00:01:14.2
847,30,3,00:01:13.9
847,37,1,00:01:16.2
847,37,2,00:01:15.6
847,39,1,00:01:18.6
847,67,1,00:01:15.9
847,67,2,00:01:15.3
847,153,1,00:01:16.3
847,155,1,00:01:15.7
847,155,2,00:01:15.3
847,808,1,00:01:14.7
847,808,2,00:01:14.4
847,808,3,00:01:14.1
847,813,1,00:01:15.6
847,813,2,00:01:15
847,814,1,00:01:14.9
847,814,2,00:01:14.8
847,816,1,00:01:19.4
848,1,1,00:01:39.2
848,1,2,00:01:37.7
848,1,3,00:01:37.4
848,2,1,00:01:39.9
848,2,2,00:01:38.8
848,3,1,00:01:39.3
848,3,2,00:01:38.4
848,3,3,00:01:38.2
848,4,1,00:01:39.7
848,4,2,00:01:37.9
848,4,3,00:01:37.5
848,5,1,00:01:41.7
848,10,1,00:01:42.6
848,13,1,00:01:38.4
848,13,2,00:01:38.6
848,13,3,00:01:37.5
848,15,1,00:01:42.2
848,16,1,00:01:39.3
848,16,2,00:01:39
848,17,1,00:01:40
848,17,2,00:01:38.1
848,17,3,00:01:37.2
848,18,1,00:01:39.5
848,18,2,00:01:37.7
848,18,3,00:01:37.6
848,20,1,00:01:39.1
848,20,2,00:01:37.3
848,20,3,00:01:37
848,22,1,00:01:39.6
848,22,2,00:01:39.5
848,24,1,00:01:43.6
848,30,1,00:01:39.2
848,30,2,00:01:38.4
848,30,3,00:01:38.2
848,39,1,00:01:44.4
848,67,1,00:01:39.7
848,67,2,00:01:39.7
848,153,1,00:01:40.2
848,155,1,00:01:40.1
848,155,2,00:01:39.5
848,808,1,00:01:39.7
848,808,2,00:01:39.1
848,813,1,00:01:39.7
848,813,2,00:01:39.6
848,814,1,00:01:39.9
848,814,2,00:01:39.4
848,815,1,00:01:39.5
848,815,2,00:01:39.7
848,816,1,00:01:43.7
849,1,1,00:01:33.6
849,1,2,00:01:32.5
849,1,3,00:01:32.4
849,2,1,00:01:35.1
849,2,2,00:01:33.8
849,3,1,00:01:34.2
849,3,2,00:01:32.3
849,3,3,00:01:32.2
849,4,1,00:01:33
849,4,2,00:01:31.7
849,4,3,00:01:30.5
849,5,1,00:01:34.9
849,5,2,00:01:34.8
849,10,1,00:01:36.2
849,13,1,00:01:32.8
849,13,2,00:01:31.6
849,13,3,00:01:31.1
849,15,1,00:01:36.5
849,16,1,00:01:34.5
849,16,2,00:01:32.6
849,17,1,00:01:32.7
849,17,2,00:01:31.7
849,17,3,00:01:30.4
849,18,1,00:01:34.2
849,18,2,00:01:32.3
849,18,3,00:01:31.9
849,20,1,00:01:33
849,20,2,00:01:32.4
849,20,3,00:01:30.4
849,22,1,00:01:33.5
849,22,2,00:01:33.1
849,24,1,00:01:37.5
849,30,1,00:01:34.2
849,30,2,00:01:32.7
849,67,1,00:01:35.7
849,153,1,00:01:35.2
849,155,1,00:01:34.3
849,155,2,00:01:32.4
849,155,3,00:01:32.1
849,808,1,00:01:34.4
849,808,2,00:01:32.7
849,813,1,00:01:32.7
849,813,2,00:01:32.6
849,813,3,00:01:31.9
849,814,1,00:01:34.5
849,814,2,00:01:32.6
849,814,3,00:01:31.9
849,815,1,00:01:34.1
849,815,2,00:01:32.6
849,816,1,00:01:37.2
849,817,1,00:01:38.1
850,1,1,00:01:32.9
850,1,2,00:01:31
850,1,3,00:01:30.1
850,2,1,00:01:32.5
850,2,2,00:01:32.2
850,3,1,00:01:32.8
850,3,2,00:01:31.3
850,3,3,00:01:31.3
850,4,1,00:01:32.9
850,4,2,00:01:31.2
850,4,3,00:01:30.4
850,5,1,00:01:35.6
850,10,1,00:01:36.4
850,13,1,00:01:31.8
850,13,2,00:01:31.6
850,13,3,00:01:30.9
850,16,1,00:01:32.3
850,16,2,00:01:31.8
850,16,3,00:01:32
850,17,1,00:01:33.1
850,17,2,00:01:31.3
850,17,3,00:01:30.1
850,18,1,00:01:33.2
850,18,2,00:01:31.5
850,18,3,00:01:31.3
850,20,1,00:01:33
850,20,2,00:01:31
850,20,3,00:01:30.2
850,22,1,00:01:33.7
850,22,2,00:01:33
850,24,1,00:01:37
850,30,1,00:01:32.6
850,30,2,00:01:32.2
850,30,3,00:01:32.5
850,67,1,00:01:33.6
850,67,2,00:01:33.5
850,153,1,00:01:33.7
850,153,2,00:01:33.7
850,155,1,00:01:33.8
850,808,1,00:01:33.2
850,808,2,00:01:32
