raceId,constructorId,position,points,pointsTotal,wins
134,3,2,5,66,1
134,6,1,10,128,9
135,21,11,0,2,0
135,17,6,0,6,0
135,16,7,0,5,0
135,15,5,1,11,0
135,4,4,0,15,0
135,7,10,0,2,0
135,18,9,0,2,0
135,19,8,0,3,0
135,1,3,2,49,1
135,3,2,10,76,1
135,6,1,13,141,10
136,21,11,\N,2,0
136,17,6,1,7,0
136,16,7,0,5,0
136,15,5,0,11,0
136,4,4,0,15,0
136,7,10,0,2,0
136,18,9,0,2,0
136,19,8,0,3,0
136,1,3,5,54,1
136,3,2,4,80,1
136,6,1,16,157,11
137,21,11,\N,2,0
137,17,6,0,7,0
137,16,7,0,5,0
137,15,5,0,11,0
137,4,4,0,15,0
137,7,10,0,2,0
137,18,9,0,2,0
137,19,8,1,4,0
137,1,3,3,57,1
137,3,2,6,86,1
137,6,1,16,173,12
138,21,11,\N,2,0
138,17,7,0,7,0
138,16,8,1,6,0
138,15,5,0,11,0
138,4,4,5,20,0
138,7,10,0,2,0
138,18,9,0,2,0
138,19,6,4,8,0
138,1,3,0,57,1
138,3,2,0,86,1
138,6,1,16,189,13
139,21,11,\N,2,0
139,17,8,0,7,0
139,16,7,1,7,0
139,15,5,0,11,0
139,4,4,2,22,0
139,7,10,0,2,0
139,18,9,0,2,0
139,19,6,0,8,0
139,1,3,4,61,1
139,3,2,3,89,1
139,6,1,16,205,14
140,21,11,\N,2,0
140,17,6,2,9,0
140,16,8,0,7,0
140,15,5,0,11,0
140,4,4,1,23,0
140,7,10,0,2,0
140,18,9,0,2,0
140,19,7,0,8,0
140,1,3,4,65,1
140,3,2,3,92,1
140,6,1,16,221,15
141,22,10,0,0,0
141,18,9,0,0,0
141,21,8,0,0,0
141,20,7,0,0,0
141,19,6,0,0,0
141,16,5,0,0,0
141,17,4,2,2,0
141,15,3,4,4,0
141,1,2,6,6,0
141,6,1,14,14,1
142,3,5,2,2,0
142,22,10,0,0,0
142,18,11,0,0,0
142,21,6,0,0,0
142,20,9,0,0,0
142,19,8,0,0,0
142,16,7,0,0,0
142,17,3,3,5,0
142,15,4,0,4,0
142,1,2,5,11,0
142,6,1,16,30,2
143,3,6,0,2,0
143,22,7,1,1,0
143,18,11,0,0,0
143,21,8,0,0,0
143,20,9,0,0,0
143,19,10,0,0,0
143,16,5,3,3,0
143,17,4,2,7,0
143,15,3,4,8,0
143,1,2,10,21,1
143,6,1,6,36,2
144,3,3,10,12,1
144,22,7,0,1,0
144,18,11,0,0,0
144,21,8,0,0,0
144,20,9,0,0,0
144,19,10,0,0,0
144,16,6,0,3,0
144,17,4,3,10,0
144,15,5,0,8,0
144,1,2,9,30,1
144,6,1,4,40,2
145,3,3,6,18,1
145,22,7,0,1,0
145,18,11,0,0,0
145,21,8,0,0,0
145,20,9,0,0,0
145,19,10,0,0,0
145,16,6,4,7,0
145,17,4,3,13,0
145,15,5,1,9,0
145,1,2,2,32,1
145,6,1,10,50,3
146,3,3,0,18,1
146,22,8,0,1,0
146,18,11,0,0,0
146,21,7,1,1,0
146,20,10,0,0,0
146,19,9,0,0,0
146,16,6,2,9,0
146,17,4,0,13,0
146,15,5,3,12,0
146,1,2,10,42,2
146,6,1,10,60,3
147,3,3,0,18,1
147,22,9,0,1,0
147,18,11,0,0,0
147,21,8,0,1,0
147,20,10,1,1,0
147,19,7,4,4,0
147,16,5,3,12,0
147,17,4,0,13,0
147,15,6,0,12,0
147,1,2,2,44,2
147,6,1,16,76,4
148,3,3,10,28,2
148,22,10,0,1,0
148,18,11,0,0,0
148,21,9,0,1,0
148,20,8,2,3,0
148,19,7,1,5,0
148,16,6,0,12,0
148,17,5,0,13,0
148,15,4,3,15,0
148,1,2,4,48,2
148,6,1,6,82,4
149,3,3,9,37,2
149,22,10,0,1,0
149,18,11,0,0,0
149,21,9,0,1,0
149,20,8,0,3,0
149,19,7,0,5,0
149,16,6,0,12,0
149,17,5,0,13,0
149,15,4,0,15,0
149,1,2,5,53,2
149,6,1,12,94,5
150,3,3,6,43,2
150,22,10,0,1,0
150,18,11,0,0,0
150,21,9,0,1,0
150,20,8,0,3,0
150,19,7,0,5,0
150,16,6,0,12,0
150,17,5,2,15,0
150,15,4,1,16,0
150,1,2,3,56,2
150,6,1,14,108,6
151,3,3,3,46,2
151,22,10,0,1,0
151,18,11,0,0,0
151,21,9,0,1,0
151,20,8,0,3,0
151,19,7,0,5,0
151,16,6,0,12,0
151,17,5,0,15,0
151,15,4,3,19,0
151,1,2,10,66,3
151,6,1,10,118,6
152,3,3,10,56,3
152,22,7,5,6,0
152,18,11,0,0,0
152,21,10,0,1,0
152,20,9,1,4,0
152,19,8,0,5,0
152,16,5,4,16,0
152,17,6,0,15,0
152,15,4,0,19,0
152,1,2,0,66,3
152,6,1,6,124,6
153,3,3,3,59,3
153,22,7,0,6,0
153,18,11,0,0,0
153,21,10,0,1,0
153,20,9,0,4,0
153,19,8,0,5,0
153,16,5,0,16,0
153,17,6,0,15,0
153,15,4,1,20,0
153,1,2,6,72,3
153,6,1,16,140,7
154,3,3,0,59,3
154,22,7,4,10,0
154,18,11,0,0,0
154,21,10,0,1,0
154,20,9,0,4,0
154,19,8,0,5,0
154,16,5,0,16,0
154,17,6,1,16,0
154,15,4,0,20,0
154,1,2,9,81,3
154,6,1,12,152,8
155,3,3,14,73,4
155,22,7,0,10,0
155,18,11,0,0,0
155,21,10,0,1,0
155,20,9,0,4,0
155,19,8,2,7,0
155,16,5,1,17,0
155,17,6,0,16,0
155,15,4,0,20,0
155,1,2,0,81,3
155,6,1,9,161,8
156,3,3,0,73,4
156,22,7,0,10,0
156,18,11,0,0,0
156,21,10,0,1,0
156,20,9,0,4,0
156,19,8,2,9,0
156,16,6,0,17,0
156,17,5,3,19,0
156,15,4,1,21,0
156,1,2,14,95,4
156,6,1,6,167,8
157,3,3,7,80,4
157,22,7,0,10,0
157,18,11,0,0,0
157,21,10,0,1,0
157,20,9,0,4,0
157,19,8,0,9,0
157,16,6,0,17,0
157,17,5,0,19,0
157,15,4,0,21,0
157,1,2,7,102,4
157,6,1,12,179,9
158,6,1,16,16,1
158,3,2,4,4,0
158,16,3,4,4,0
158,22,4,2,2,0
158,18,5,0,0,0
158,20,6,0,0,0
159,6,1,10,26,2
159,3,4,3,7,0
159,16,5,0,4,0
159,22,2,6,8,0
159,18,7,0,0,0
159,20,8,0,0,0
159,17,3,7,7,0
159,21,6,0,0,0
160,6,1,13,39,3
160,3,5,0,7,0
160,16,6,2,6,0
160,22,3,0,8,0
160,18,10,0,0,0
160,20,11,0,0,0
160,17,4,0,7,0
160,21,8,0,0,0
160,1,2,10,10,0
160,15,7,1,1,0
160,19,9,0,0,0
161,6,1,4,43,3
161,3,3,5,12,0
161,16,6,0,6,0
161,22,4,0,8,0
161,18,10,0,0,0
161,20,11,0,0,0
161,17,5,1,8,0
161,21,8,0,0,0
161,1,2,16,26,1
161,15,7,0,1,0
161,19,9,0,0,0
162,6,1,6,49,3
162,3,3,3,15,0
162,16,6,0,6,0
162,22,5,0,8,0
162,18,10,0,0,0
162,20,11,0,0,0
162,17,4,1,9,0
162,21,8,0,0,0
162,1,2,16,42,2
162,15,7,0,1,0
162,19,9,0,0,0
163,6,1,13,62,4
163,3,3,0,15,0
163,16,6,0,6,0
163,22,4,2,10,0
163,18,10,0,0,0
163,20,11,0,0,0
163,17,5,0,9,0
163,21,8,1,1,0
163,1,2,10,52,2
163,15,7,0,1,0
163,19,9,0,0,0
164,6,1,6,68,4
164,3,3,0,15,0
164,16,6,0,6,0
164,22,4,4,14,0
164,18,10,0,0,0
164,20,11,0,0,0
164,17,5,0,9,0
164,21,9,0,1,0
164,1,2,11,63,3
164,15,8,2,3,0
164,19,7,3,3,0
165,6,1,16,84,5
165,3,4,0,15,0
165,16,6,0,6,0
165,22,3,4,18,0
165,18,10,0,0,0
165,20,11,0,0,0
165,17,5,1,10,0
165,21,9,2,3,0
165,1,2,3,66,3
165,15,8,0,3,0
165,19,7,0,3,0
166,6,1,4,88,5
166,3,4,2,17,0
166,16,6,3,9,0
166,22,3,0,18,0
166,18,10,0,0,0
166,20,11,0,0,0
166,17,5,1,11,0
166,21,9,0,3,0
166,1,2,16,82,4
166,15,8,0,3,0
166,19,7,0,3,0
167,6,2,4,92,5
167,3,3,2,19,0
167,16,5,3,12,0
167,22,4,0,18,0
167,18,10,0,0,0
167,20,11,0,0,0
167,17,6,0,11,0
167,21,9,0,3,0
167,1,1,16,98,5
167,15,7,1,4,0
167,19,8,0,3,0
168,6,2,10,102,6
168,3,3,3,22,0
168,16,5,0,12,0
168,22,4,0,18,0
168,18,10,0,0,0
168,20,11,0,0,0
168,17,6,0,11,0
168,21,8,1,4,0
168,1,1,10,108,5
168,15,7,2,6,0
168,19,9,0,3,0
169,6,2,9,111,6
169,3,3,2,24,0
169,16,6,0,12,0
169,22,4,0,18,0
169,18,10,0,0,0
169,20,11,0,0,0
169,17,5,1,12,0
169,21,8,0,4,0
169,1,1,14,122,6
169,15,7,0,6,0
169,19,9,0,3,0
170,6,2,6,117,6
170,3,3,6,30,0
170,16,6,0,12,0
170,22,4,0,18,0
170,18,10,0,0,0
170,20,11,0,0,0
170,17,5,1,13,0
170,21,8,0,4,0
170,1,1,13,135,7
170,15,7,0,6,0
170,19,9,0,3,0
171,6,2,10,127,7
171,3,3,4,34,0
171,16,6,1,13,0
171,22,4,2,20,0
171,18,10,0,0,0
171,20,11,0,0,0
171,17,5,0,13,0
171,21,7,3,7,0
171,1,1,6,141,7
171,15,8,0,6,0
171,19,9,0,3,0
172,6,1,16,143,8
172,3,3,0,34,0
172,16,6,4,17,0
172,22,4,0,20,0
172,18,10,0,0,0
172,20,11,0,0,0
172,17,5,4,17,0
172,21,7,0,7,0
172,1,2,2,143,7
172,15,8,0,6,0
172,19,9,0,3,0
173,6,1,13,156,9
173,3,3,2,36,0
173,16,5,1,18,0
173,22,4,0,20,0
173,18,10,0,0,0
173,20,11,0,0,0
173,17,6,0,17,0
173,21,7,0,7,0
173,1,2,10,153,7
173,15,8,0,6,0
173,19,9,0,3,0
174,6,1,14,170,10
174,3,3,0,36,0
174,16,5,2,20,0
174,22,4,0,20,0
174,18,10,0,0,0
174,20,11,0,0,0
174,17,6,0,17,0
174,21,7,0,7,0
174,1,2,9,162,7
174,15,8,0,6,0
174,19,9,1,4,0
74,4,1,10,46,4
175,21,6,1,1,0
175,24,5,2,2,0
175,22,4,3,3,0
175,3,3,4,4,0
175,17,2,6,6,0
175,6,1,10,10,1
177,16,10,0,0,0
176,18,9,0,0,0
176,20,8,1,1,0
176,1,2,10,10,1
176,21,7,0,1,0
176,24,6,0,2,0
176,22,5,0,3,0
176,3,4,3,7,0
176,17,3,4,10,0
177,15,9,1,1,0
177,18,11,0,0,0
177,20,8,0,1,0
177,1,2,6,16,1
177,21,7,0,1,0
177,24,5,4,6,0
177,22,6,2,5,0
177,3,4,0,7,0
177,17,3,3,13,0
177,6,1,10,28,2
176,6,1,8,18,1
178,16,10,0,0,0
178,15,9,0,1,0
178,18,11,0,0,0
178,20,8,0,1,0
178,1,2,4,20,1
178,21,7,0,1,0
178,24,6,0,6,0
178,22,4,3,8,0
178,3,5,0,7,0
178,17,3,3,16,0
178,6,1,16,44,3
179,16,10,0,0,0
179,15,9,0,1,0
179,18,11,0,0,0
179,20,7,1,2,0
179,1,2,16,36,2
179,21,8,0,1,0
179,24,6,0,6,0
179,22,5,0,8,0
179,3,4,2,9,0
179,17,3,0,16,0
179,6,1,7,51,3
180,16,10,0,0,0
180,15,8,1,2,0
180,18,11,0,0,0
180,20,7,0,2,0
180,1,2,10,46,3
180,21,9,0,1,0
180,24,6,2,8,0
180,22,4,6,14,0
180,3,5,3,12,0
180,17,3,0,16,0
180,6,1,4,55,3
181,16,10,0,0,0
181,15,8,0,2,0
181,18,11,0,0,0
181,20,7,0,2,0
181,1,2,6,52,3
181,21,9,0,1,0
181,24,6,4,12,0
181,22,5,0,14,0
181,3,4,3,15,0
181,17,3,10,26,1
181,6,1,3,58,3
182,16,10,0,0,0
182,15,7,1,3,0
182,18,11,0,0,0
182,20,8,0,2,0
182,1,2,10,62,4
182,21,9,0,1,0
182,24,6,0,12,0
182,22,5,0,14,0
182,3,4,4,19,0
182,17,3,5,31,1
182,6,1,6,64,3
183,16,10,0,0,0
183,15,7,1,4,0
183,18,11,0,0,0
183,20,8,0,2,0
183,1,2,10,72,4
183,21,9,0,1,0
183,24,6,0,12,0
183,22,5,2,16,0
183,3,4,0,19,0
183,17,3,3,34,1
183,6,1,10,74,4
184,16,10,0,0,0
184,15,7,0,4,0
184,18,11,0,0,0
184,20,8,1,3,0
184,1,2,2,74,4
184,21,9,0,1,0
184,24,6,0,12,0
184,22,5,0,16,0
184,3,4,3,22,0
184,17,3,4,38,1
184,6,1,16,90,5
185,16,10,0,0,0
185,15,7,0,4,0
185,18,11,0,0,0
185,20,8,0,3,0
185,1,2,16,90,5
185,21,9,0,1,0
185,24,6,2,14,0
185,22,5,0,16,0
185,3,4,0,22,0
185,17,3,4,42,1
185,6,1,4,94,5
186,16,10,0,0,0
186,15,7,0,4,0
186,18,11,0,0,0
186,20,8,0,3,0
186,1,1,16,106,6
186,21,9,0,1,0
186,24,6,0,14,0
186,22,5,0,16,0
186,3,4,2,24,0
186,17,3,5,47,1
186,6,2,3,97,5
187,16,10,0,0,0
187,15,7,0,4,0
187,18,11,0,0,0
187,20,8,0,3,0
187,1,1,2,108,6
187,21,9,0,1,0
187,24,5,3,17,0
187,22,6,0,16,0
187,3,4,6,30,0
187,17,3,10,57,2
187,6,2,5,102,5
188,16,11,0,0,0
188,15,8,0,4,0
188,18,10,1,1,0
188,20,7,6,9,0
188,1,1,2,110,6
188,21,9,0,1,0
188,24,5,14,31,1
188,22,6,0,16,0
188,3,4,3,33,0
188,17,3,0,57,2
188,6,2,0,102,5
189,16,11,0,0,0
189,15,8,0,4,0
189,18,10,0,1,0
189,20,7,0,9,0
189,1,2,4,114,6
189,21,9,0,1,0
189,24,4,5,36,1
189,22,6,0,16,0
189,3,5,0,33,0
189,17,3,1,58,2
189,6,1,16,118,6
190,16,11,0,0,0
190,15,8,1,5,0
190,18,10,0,1,0
190,20,7,0,9,0
190,1,2,10,124,7
190,21,9,0,1,0
190,24,4,0,36,1
190,22,6,0,16,0
190,3,5,2,35,0
190,17,3,3,61,2
190,6,1,10,128,6
191,1,1,16,16,1
191,3,2,6,6,0
191,6,3,3,3,0
191,15,4,1,1,0
191,22,5,0,0,0
191,17,6,0,0,0
191,20,7,0,0,0
192,1,1,16,32,2
192,3,2,2,8,0
192,6,3,4,7,0
192,15,5,0,1,0
192,22,4,4,4,0
192,17,6,0,0,0
192,20,7,0,0,0
192,24,8,0,0,0
193,1,1,7,39,2
193,3,3,0,8,0
193,6,2,14,21,1
193,15,5,2,3,0
193,22,4,3,7,0
193,17,6,0,0,0
193,20,7,0,0,0
193,24,8,0,0,0
193,25,9,0,0,0
193,18,10,0,0,0
194,1,1,10,49,3
194,3,3,5,13,0
194,6,2,10,31,1
194,15,5,1,4,0
194,22,4,0,7,0
194,17,6,0,0,0
194,20,8,0,0,0
194,24,10,0,0,0
194,25,11,0,0,0
194,18,7,0,0,0
194,21,9,0,0,0
195,1,1,16,65,4
195,3,3,1,14,0
195,6,2,4,35,1
195,15,5,0,4,0
195,22,4,3,10,0
195,17,7,0,0,0
195,20,9,0,0,0
195,24,6,2,2,0
195,25,11,0,0,0
195,18,8,0,0,0
195,21,10,0,0,0
196,1,1,10,75,5
196,3,4,2,16,0
196,6,2,4,39,1
196,15,6,0,4,0
196,22,3,6,16,0
196,17,8,0,0,0
196,20,10,0,0,0
196,24,7,0,2,0
196,25,11,0,0,0
196,18,9,0,0,0
196,21,5,4,4,0
197,1,1,0,75,5
197,3,4,0,16,0
197,6,2,14,53,2
197,15,7,0,4,0
197,22,3,9,25,0
197,17,8,0,0,0
197,20,11,0,0,0
197,24,5,3,5,0
197,25,10,0,0,0
197,18,9,0,0,0
197,21,6,0,4,0
198,1,1,5,80,5
198,3,4,3,19,0
198,6,2,16,69,3
198,15,7,0,4,0
198,22,3,2,27,0
198,17,8,0,0,0
198,20,11,0,0,0
198,24,5,0,5,0
198,25,10,0,0,0
198,18,9,0,0,0
198,21,6,0,4,0
199,1,1,6,86,5
199,3,4,0,19,0
199,6,2,14,83,4
199,15,7,0,4,0
199,22,3,5,32,0
199,17,8,1,1,0
199,20,11,0,0,0
199,24,5,0,5,0
199,25,10,0,0,0
199,18,9,0,0,0
199,21,6,0,4,0
200,1,1,16,102,6
200,3,4,1,20,0
200,6,2,7,90,4
200,15,7,0,4,0
200,22,3,0,32,0
200,17,8,2,3,0
200,20,11,0,0,0
200,24,5,0,5,0
200,25,10,0,0,0
200,18,9,0,0,0
200,21,6,0,4,0
201,1,1,16,118,7
201,3,4,4,24,0
201,6,2,2,92,4
201,15,8,0,4,0
201,22,3,0,32,0
201,17,5,4,7,0
201,20,11,0,0,0
201,24,6,0,5,0
201,25,10,0,0,0
201,18,9,0,0,0
201,21,7,0,4,0
202,1,1,7,125,7
202,3,4,6,30,0
202,6,2,10,102,5
202,15,8,0,4,0
202,22,3,0,32,0
202,17,5,3,10,0
202,20,11,0,0,0
202,24,6,0,5,0
202,25,10,0,0,0
202,18,9,0,0,0
202,21,7,0,4,0
203,1,1,0,125,7
203,3,3,3,33,0
203,6,2,0,102,5
203,15,6,4,8,0
203,22,4,0,32,0
203,17,5,16,26,1
203,20,9,1,1,0
203,24,8,0,5,0
203,25,11,0,0,0
203,18,10,0,0,0
203,21,7,2,6,0
204,1,1,3,128,7
204,3,3,0,33,0
204,6,2,16,118,6
204,15,6,2,10,0
204,22,4,0,32,0
204,17,5,5,31,1
204,20,9,0,1,0
204,24,8,0,5,0
204,25,11,0,0,0
204,18,10,0,0,0
204,21,7,0,6,0
205,1,1,14,142,8
205,3,3,2,35,0
205,6,2,9,127,6
205,15,6,0,10,0
205,22,4,1,33,0
205,17,5,0,31,1
205,20,9,0,1,0
205,24,8,0,5,0
205,25,11,0,0,0
205,18,10,0,0,0
205,21,7,0,6,0
206,1,1,14,156,9
206,3,3,3,38,0
206,6,2,6,133,6
206,15,6,0,10,0
206,22,5,0,33,0
206,17,4,3,34,1
206,20,9,0,1,0
206,24,8,0,5,0
206,25,11,0,0,0
206,18,10,0,0,0
206,21,7,0,6,0
207,21,8,0,0,0
207,18,7,0,0,0
207,3,6,0,0,0
207,15,5,1,1,0
207,20,4,2,2,0
207,22,3,3,3,0
207,6,2,6,6,0
207,1,1,14,14,1
208,25,10,0,0,0
208,17,7,0,0,0
208,21,9,0,0,0
208,18,8,0,0,0
208,3,2,10,10,1
208,15,6,0,1,0
208,20,5,4,6,0
208,22,3,7,10,0
208,6,4,2,8,0
208,1,1,3,17,1
209,24,11,0,0,0
209,25,8,0,0,0
209,17,6,4,4,0
209,21,10,0,0,0
209,18,9,0,0,0
209,3,1,10,20,2
209,15,7,3,4,0
209,20,5,0,6,0
209,22,4,1,11,0
209,6,3,6,14,0
209,1,2,2,19,1
210,24,11,0,0,0
210,25,8,0,0,0
210,17,5,3,7,0
210,21,10,0,0,0
210,18,9,0,0,0
210,3,1,10,30,3
210,15,7,0,4,0
210,20,6,0,6,0
210,22,4,2,13,0
210,6,2,10,24,0
210,1,3,1,20,1
211,24,7,6,6,0
211,25,9,2,2,0
211,17,6,1,8,0
211,21,11,0,0,0
211,18,10,0,0,0
211,3,2,0,30,3
211,15,8,0,4,0
211,20,5,3,9,0
211,22,4,0,13,0
211,6,1,14,38,1
211,1,3,0,20,1
212,17,6,0,8,0
212,25,9,0,2,0
212,24,7,0,6,0
212,21,11,0,0,0
212,18,10,0,0,0
212,3,2,10,40,4
212,15,8,2,6,0
212,20,5,6,15,0
212,22,4,4,17,0
212,6,1,3,41,1
212,1,3,1,21,1
213,17,6,4,12,0
213,25,9,0,2,0
213,24,8,0,6,0
213,21,10,0,0,0
213,18,11,0,0,0
213,3,2,3,43,4
213,15,7,2,8,0
213,20,5,1,16,0
213,22,3,6,23,0
213,6,1,10,51,2
213,1,4,0,21,1
214,17,6,1,13,0
214,25,9,0,2,0
214,24,8,0,6,0
214,21,10,0,0,0
214,18,11,0,0,0
214,3,2,9,52,4
214,15,7,0,8,0
214,20,5,0,16,0
214,22,3,2,25,0
214,6,1,14,65,3
214,1,4,0,21,1
215,17,6,2,15,0
215,25,9,0,2,0
215,24,8,0,6,0
215,21,10,1,1,0
215,18,11,0,0,0
215,3,2,10,62,5
215,15,7,0,8,0
215,20,5,0,16,0
215,22,3,10,35,0
215,6,1,0,65,3
215,1,4,3,24,1
216,17,6,2,17,0
216,25,9,0,2,0
216,24,8,0,6,0
216,21,10,0,1,0
216,18,11,0,0,0
216,3,2,0,62,5
216,15,7,0,8,0
216,20,5,3,19,0
216,22,3,11,46,1
216,6,1,6,71,3
216,1,4,4,28,1
217,17,6,2,19,0
217,25,10,0,2,0
217,24,9,0,6,0
217,21,8,6,7,0
217,18,11,0,0,0
217,3,2,10,72,6
217,15,7,4,12,0
217,20,5,1,20,0
217,22,3,0,46,1
217,6,1,3,74,3
217,1,4,0,28,1
218,17,5,6,25,0
218,25,10,0,2,0
218,24,9,0,6,0
218,21,8,0,7,0
218,18,11,0,0,0
218,3,2,6,78,6
218,15,7,3,15,0
218,20,6,0,20,0
218,22,3,1,47,1
218,6,1,10,84,4
218,1,4,0,28,1
219,17,5,3,28,0
219,25,10,0,2,0
219,24,9,0,6,0
219,21,8,0,7,0
219,18,11,0,0,0
219,3,2,6,84,6
219,15,7,0,15,0
219,20,6,0,20,0
219,22,3,6,53,1
219,6,1,1,85,4
219,1,4,10,38,2
220,17,5,5,33,0
220,25,10,0,2,0
220,24,9,0,6,0
220,21,8,0,7,0
220,18,11,0,0,0
220,3,1,14,98,7
220,15,7,0,15,0
220,20,6,0,20,0
220,22,3,0,53,1
220,6,2,1,86,4
220,1,4,6,44,2
221,17,5,0,33,0
221,25,10,0,2,0
221,24,9,0,6,0
221,21,8,2,9,0
221,18,11,0,0,0
221,3,1,14,112,8
221,15,7,0,15,0
221,20,6,1,21,0
221,22,3,9,62,1
221,6,2,0,86,4
221,1,4,0,44,2
222,17,5,0,33,0
222,25,10,0,2,0
222,24,9,0,6,0
222,21,8,0,9,0
222,18,11,0,0,0
222,3,1,6,118,8
222,15,7,1,16,0
222,20,6,0,21,0
222,22,3,2,64,1
222,6,2,14,100,5
222,1,4,3,47,2
223,17,5,0,33,0
223,25,10,0,2,0
223,24,9,0,6,0
223,21,8,0,9,0
223,18,11,0,0,0
223,3,1,5,123,8
223,15,7,0,16,0
223,20,6,0,21,0
223,22,3,3,67,1
223,6,2,2,102,5
223,1,4,16,63,3
224,3,1,16,16,1
224,6,2,4,4,0
224,22,3,3,3,0
224,1,4,2,2,0
224,25,5,1,1,0
224,27,6,0,0,0
224,15,7,0,0,0
224,29,8,0,0,0
225,3,1,10,26,2
225,6,3,4,8,0
225,22,2,6,9,0
225,1,4,3,5,0
225,25,5,2,3,0
225,27,6,1,1,0
225,15,7,0,0,0
225,29,8,0,0,0
225,18,9,0,0,0
225,28,10,0,0,0
225,17,11,0,0,0
226,3,1,16,42,3
226,6,3,2,10,0
226,22,2,4,13,0
226,1,4,0,5,0
226,25,6,0,3,0
226,27,7,0,1,0
226,15,9,0,0,0
226,29,8,1,1,0
226,18,11,0,0,0
226,28,10,0,0,0
226,17,5,3,3,0
227,3,1,13,55,4
227,6,2,6,16,0
227,22,3,0,13,0
227,1,4,4,9,0
227,25,6,0,3,0
227,27,7,0,1,0
227,15,9,0,0,0
227,29,8,0,1,0
227,18,11,0,0,0
227,28,10,0,0,0
227,17,5,3,6,0
228,3,1,10,65,5
228,6,2,9,25,0
228,22,3,5,18,0
228,1,4,0,9,0
228,25,6,0,3,0
228,27,7,0,1,0
228,15,9,0,0,0
228,29,8,0,1,0
228,18,10,0,0,0
228,28,11,0,0,0
228,17,5,2,8,0
229,3,1,0,65,5
229,6,2,0,25,0
229,22,3,0,18,0
229,1,4,7,16,0
229,25,8,2,5,0
229,27,5,10,11,1
229,15,7,7,7,0
229,29,9,0,1,0
229,18,10,0,0,0
229,28,11,0,0,0
229,17,6,0,8,0
230,3,1,4,69,5
230,6,2,10,35,1
230,22,3,6,24,0
230,1,4,2,18,0
230,25,8,0,5,0
230,27,5,1,12,1
230,15,6,3,10,0
230,29,9,0,1,0
230,18,10,0,0,0
230,28,11,0,0,0
230,17,7,0,8,0
231,3,1,16,85,6
231,6,2,0,35,1
231,22,3,4,28,0
231,1,4,5,23,0
231,25,8,0,5,0
231,27,5,0,12,1
231,15,6,0,10,0
231,29,9,0,1,0
231,18,10,0,0,0
231,28,11,0,0,0
231,17,7,1,9,0
232,3,1,16,101,7
232,6,2,0,35,1
232,22,3,7,35,0
232,1,4,3,26,0
232,25,8,0,5,0
232,27,5,0,12,1
232,15,6,0,10,0
232,29,9,0,1,0
232,18,10,0,0,0
232,28,11,0,0,0
232,17,7,0,9,0
233,3,1,10,111,8
233,6,3,0,35,1
233,22,2,6,41,0
233,1,4,6,32,0
233,25,8,0,5,0
233,27,6,0,12,1
233,15,7,0,10,0
233,29,9,0,1,0
233,18,10,0,0,0
233,28,11,0,0,0
233,17,5,4,13,0
234,3,1,14,125,9
234,6,3,3,38,1
234,22,2,6,47,0
234,1,4,2,34,0
234,25,8,0,5,0
234,27,6,0,12,1
234,15,7,0,10,0
234,29,9,0,1,0
234,18,10,0,0,0
234,17,5,1,14,0
235,3,1,16,141,10
235,6,3,0,38,1
235,22,2,4,51,0
235,1,4,3,37,0
235,25,8,0,5,0
235,27,6,2,14,1
235,15,7,0,10,0
235,29,9,0,1,0
235,18,10,0,0,0
235,17,5,1,15,0
236,3,1,8,149,10
236,6,3,10,48,2
236,22,2,4,55,0
236,1,4,4,41,0
236,25,8,0,5,0
236,27,6,0,14,1
236,15,7,0,10,0
236,29,9,0,1,0
236,18,10,0,0,0
236,17,5,0,15,0
237,3,1,0,149,10
237,6,3,10,58,3
237,22,2,6,61,0
237,1,4,4,45,0
237,25,8,0,5,0
237,27,6,1,15,1
237,15,7,0,10,0
237,29,9,0,1,0
237,18,10,0,0,0
237,17,5,5,20,0
238,3,1,16,165,11
238,6,3,6,64,3
238,22,2,4,65,0
238,1,4,0,45,0
238,25,8,0,5,0
238,27,6,0,15,1
238,15,7,0,10,0
238,29,9,0,1,0
238,18,10,0,0,0
238,17,5,0,20,0
239,3,1,10,175,12
239,6,2,6,70,3
239,22,3,3,68,0
239,1,4,4,49,0
239,25,8,0,5,0
239,27,6,0,15,1
239,15,7,1,11,0
239,29,9,0,1,0
239,18,10,0,0,0
239,17,5,2,22,0
240,28,8,0,0,0
240,30,7,0,0,0
240,27,6,0,0,0
240,25,5,0,0,0
240,1,4,4,4,0
240,6,3,6,6,0
240,3,2,6,6,0
240,22,1,10,10,1
241,31,9,0,0,0
241,15,5,2,2,0
241,28,10,0,0,0
241,30,8,0,0,0
241,27,6,0,0,0
241,25,7,0,0,0
241,1,4,0,4,0
241,6,3,7,13,0
241,3,2,10,16,1
241,22,1,7,17,1
242,29,13,0,0,0
242,18,12,0,0,0
242,17,8,0,0,0
242,31,10,0,0,0
242,15,5,1,3,0
242,28,11,0,0,0
242,30,9,0,0,0
242,27,6,0,0,0
242,25,7,0,0,0
242,1,4,2,6,0
242,6,2,10,23,0
242,3,1,13,29,2
242,22,3,0,17,1
243,29,12,0,0,0
243,18,13,0,0,0
243,17,6,2,2,0
243,31,9,0,0,0
243,15,5,0,3,0
243,28,11,0,0,0
243,30,10,0,0,0
243,27,7,1,1,0
243,25,8,0,0,0
243,1,4,0,6,0
243,6,3,4,27,0
243,3,2,3,32,2
