raceId,driverId,constructorId,number,grid,position,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
34,10,7,12,12,7,7,2,56,41.722,5559125,56,6,01:36.7,202.876,1
34,12,4,6,10,8,8,1,56,56.645,5574048,56,8,01:37.0,202.313,1
34,20,5,15,6,9,9,0,56,+1:04.339,5581742,55,9,01:37.2,201.863,1
34,14,9,9,15,10,10,0,56,+1:14.842,5592245,27,14,01:37.8,200.746,1
34,22,11,17,13,11,11,0,56,+1:25.061,5602464,56,16,01:37.8,200.558,1
34,6,3,8,17,12,12,0,56,+1:30.847,5608250,54,17,01:38.0,200.202,1
34,7,5,14,8,13,13,0,56,+1:31.457,5608860,36,12,01:37.5,201.366,1
34,17,9,10,16,14,14,0,56,+1:32.422,5609825,10,13,01:37.7,200.896,1
34,3,3,7,14,15,15,0,55,\N,\N,38,10,01:37.2,201.793,11
34,18,11,16,18,16,16,0,55,\N,\N,54,15,01:37.8,200.705,11
34,21,10,21,20,17,17,0,55,\N,\N,54,18,01:38.4,199.483,11
34,5,1,23,5,\N,18,0,49,\N,\N,32,11,01:37.3,201.677,9
34,16,10,20,19,\N,19,0,13,\N,\N,13,19,01:39.7,196.86,5
34,15,7,11,7,\N,20,0,2,\N,\N,2,20,02:39.6,122.945,4
35,13,6,2,1,1,1,10,71,34:11.4,5651435,36,1,01:13.7,210.377,1
35,4,4,5,6,2,2,8,71,13.298,5664733,39,8,01:14.2,208.98,1
35,8,6,1,3,3,3,6,71,16.235,5667670,59,3,01:14.1,209.296,1
35,20,5,15,7,4,4,5,71,38.011,5689446,25,7,01:14.2,209.022,1
35,1,1,22,4,5,5,4,71,38.907,5690342,31,4,01:14.2,209.177,1
35,10,7,12,10,6,6,3,71,44.368,5695803,32,2,01:14.1,209.465,1
35,5,1,23,5,7,7,2,71,55.074,5706509,36,6,01:14.2,209.042,1
35,15,7,11,2,8,8,1,71,+1:08.433,5719868,40,5,01:14.2,209.155,1
35,17,9,10,12,9,9,0,71,+1:19.666,5731101,40,14,01:15.0,206.741,1
35,2,2,3,8,10,10,0,70,\N,\N,41,10,01:14.7,207.796,11
35,9,2,4,13,11,11,0,70,\N,\N,61,9,01:14.4,208.57,11
35,3,3,7,18,12,12,0,70,\N,\N,35,12,01:14.9,207.014,11
35,18,11,16,17,13,13,0,70,\N,\N,59,11,01:14.8,207.498,11
35,7,5,14,9,14,14,0,70,\N,\N,57,13,01:15.0,206.967,11
35,22,11,17,15,15,15,0,70,\N,\N,35,16,01:15.4,205.696,11
35,16,10,20,20,16,16,0,69,\N,\N,60,17,01:15.8,204.721,12
35,6,3,8,16,17,17,0,69,\N,\N,50,18,01:15.9,204.473,12
35,21,10,21,19,18,18,0,69,\N,\N,36,15,01:15.2,206.249,12
35,12,4,6,11,\N,19,0,0,\N,\N,\N,\N,\N,\N,3
35,14,9,9,14,\N,20,0,0,\N,\N,\N,\N,\N,\N,4
36,8,6,6,1,1,1,10,58,25:28.8,5128770,41,1,01:25.2,223.978,1
36,4,1,1,2,2,2,8,58,7.242,5136012,20,2,01:26.3,221.178,1
36,1,1,2,4,3,3,6,58,18.595,5147365,20,3,01:26.4,221.083,1
36,2,2,9,3,4,4,5,58,38.763,5167533,37,6,01:26.7,220.137,1
36,21,4,3,6,5,5,4,58,+1:06.469,5195239,18,7,01:26.9,219.707,1
36,13,6,5,22,6,6,3,58,+1:06.805,5195575,28,8,01:27.0,219.323,1
36,3,3,16,12,7,7,2,57,\N,\N,40,5,01:26.7,220.14,11
36,23,7,11,9,8,8,1,57,\N,\N,42,12,01:27.8,217.444,11
36,15,7,12,8,9,9,0,57,\N,\N,45,13,01:28.0,216.857,11
36,5,4,4,13,10,10,0,57,\N,\N,44,10,01:27.6,217.951,11
36,22,11,8,16,11,11,0,57,\N,\N,17,14,01:28.1,216.699,11
36,11,8,22,10,12,12,0,57,\N,\N,20,18,01:28.5,215.746,11
36,17,9,15,7,13,13,0,57,\N,\N,21,9,01:27.5,218.178,11
36,24,5,18,19,14,14,0,57,\N,\N,44,15,01:28.3,216.247,11
36,18,11,7,14,15,15,0,57,\N,\N,42,17,01:28.4,215.991,11
36,19,8,23,11,16,16,0,56,\N,\N,41,19,01:28.5,215.742,12
36,16,12,20,20,17,17,0,56,\N,\N,40,20,01:28.7,215.26,12
36,25,3,17,15,\N,18,0,48,\N,\N,24,16,01:28.3,216.196,4
36,14,9,14,18,\N,19,0,48,\N,\N,44,11,01:27.7,217.668,4
36,9,2,10,5,\N,20,0,36,\N,\N,19,4,01:26.6,220.341,6
36,26,5,19,17,\N,21,0,28,\N,\N,22,21,01:29.0,214.616,29
36,27,12,21,21,\N,22,0,10,\N,\N,9,22,01:30.9,210.022,3
37,4,1,1,2,1,1,10,56,32:14.9,5534930,42,2,01:36.9,206.014,1
37,1,1,2,4,2,2,8,56,17.557,5552487,22,1,01:36.7,206.355,1
37,8,6,6,3,3,3,6,56,18.339,5553269,40,4,01:37.2,205.237,1
37,2,2,9,5,4,4,5,56,33.777,5568707,55,5,01:37.4,204.838,1
37,13,6,5,1,5,5,4,56,36.705,5571635,42,3,01:37.2,205.298,1
37,21,4,3,12,6,6,3,56,+1:05.638,5600568,44,9,01:37.9,203.872,1
37,15,7,12,8,7,7,2,56,+1:10.132,5605062,40,10,01:38.0,203.587,1
37,5,4,4,11,8,8,1,56,+1:12.015,5606945,41,7,01:37.8,204.015,1
37,25,3,17,19,9,9,0,56,+1:29.924,5624854,19,8,01:37.9,203.903,1
37,17,9,15,10,10,10,0,56,+1:33.556,5628486,55,14,01:38.5,202.504,1
37,22,11,8,22,11,11,0,55,\N,\N,32,15,01:38.6,202.451,11
37,18,11,7,15,12,12,0,55,\N,\N,54,16,01:38.7,202.262,11
37,11,8,22,14,13,13,0,55,\N,\N,37,13,01:38.5,202.595,11
37,26,5,19,17,14,14,0,55,\N,\N,54,18,01:39.1,201.364,11
37,23,7,11,9,15,15,0,55,\N,\N,52,19,01:39.2,201.07,11
37,19,8,23,18,16,16,0,55,\N,\N,32,20,01:39.6,200.417,11
37,24,5,18,16,17,17,0,55,\N,\N,21,12,01:38.4,202.695,11
37,9,2,10,7,18,18,0,55,\N,\N,53,17,01:38.9,201.82,11
37,3,3,16,6,\N,19,0,42,\N,\N,18,6,01:37.7,204.237,9
37,14,9,14,13,\N,20,0,36,\N,\N,28,11,01:38.1,203.416,23
37,27,12,21,20,\N,21,0,7,\N,\N,5,21,01:41.5,196.608,5
37,16,12,20,21,\N,22,0,0,\N,\N,\N,\N,\N,\N,4
38,13,6,5,1,1,1,10,57,33:27.5,5607515,42,1,01:34.1,207.12,1
38,1,1,2,2,2,2,8,57,2.36,5609875,18,2,01:34.3,206.674,1
38,8,6,6,3,3,3,6,57,10.839,5618354,39,3,01:34.4,206.483,1
38,2,2,9,5,4,4,5,57,13.831,5621346,38,5,01:34.5,206.236,1
38,4,1,1,4,5,5,4,57,14.426,5621941,46,4,01:34.4,206.346,1
38,9,2,10,6,6,6,3,57,45.529,5653044,46,6,01:34.8,205.477,1
38,15,7,12,9,7,7,2,57,+1:21.371,5688886,40,7,01:35.2,204.756,1
38,21,4,3,7,8,8,1,57,+1:21.701,5689216,51,8,01:35.2,204.655,1
38,5,4,4,12,9,9,0,57,+1:29.411,5696926,27,10,01:35.5,204.065,1
38,3,3,16,10,10,10,0,57,+1:29.916,5697431,51,11,01:35.6,203.893,1
38,25,3,17,11,11,11,0,56,\N,\N,27,16,01:36.0,202.966,11
38,23,7,11,14,12,12,0,56,\N,\N,37,15,01:35.8,203.278,11
38,22,11,8,15,13,13,0,56,\N,\N,50,14,01:35.8,203.284,11
38,27,12,21,22,14,14,0,55,\N,\N,40,20,01:37.2,200.477,12
38,16,12,20,20,15,15,0,53,\N,\N,45,19,01:36.8,201.33,14
38,19,8,23,13,16,16,0,51,\N,\N,27,17,01:36.1,202.715,5
38,17,9,15,8,\N,17,0,41,\N,\N,37,12,01:35.7,203.575,6
38,14,9,14,21,\N,18,0,36,\N,\N,34,9,01:35.4,204.26,30
38,11,8,22,17,\N,19,0,34,\N,\N,23,18,01:36.4,202.193,5
38,24,5,18,18,\N,20,0,26,\N,\N,23,13,01:35.7,203.537,9
38,18,11,7,16,\N,21,0,0,\N,\N,\N,\N,\N,\N,4
38,26,5,19,19,\N,22,0,0,\N,\N,\N,\N,\N,\N,4
39,13,6,5,1,1,1,10,65,31:36.2,5496230,14,1,01:22.7,202.685,1
39,1,1,2,4,2,2,8,65,6.79,5503020,20,2,01:22.9,202.205,1
39,4,1,1,2,3,3,6,65,17.456,5513686,17,3,01:23.0,201.986,1
39,9,2,10,5,4,4,5,65,31.615,5527845,20,5,01:23.1,201.59,1
39,14,9,14,9,5,5,4,65,58.331,5554561,18,8,01:23.5,200.636,1
39,3,3,16,11,6,6,3,65,59.538,5555768,60,10,01:23.7,200.231,1
39,5,4,4,8,7,7,2,65,+1:02.128,5558358,32,4,01:23.0,201.952,1
39,11,8,22,13,8,8,1,64,\N,\N,23,12,01:24.1,199.239,11
39,21,4,3,10,9,9,0,64,\N,\N,57,9,01:23.6,200.55,11
39,22,11,8,12,10,10,0,64,\N,\N,16,14,01:24.3,198.82,11
39,19,8,23,15,11,11,0,64,\N,\N,59,15,01:24.3,198.811,11
39,18,11,7,14,12,12,0,64,\N,\N,64,13,01:24.2,199.059,11
39,16,12,20,20,13,13,0,63,\N,\N,57,16,01:25.2,196.71,12
39,27,12,21,21,14,14,0,63,\N,\N,61,18,01:25.3,196.551,12
39,2,2,9,7,\N,15,0,46,\N,\N,22,7,01:23.5,200.735,6
39,23,7,11,17,\N,16,0,44,\N,\N,37,11,01:24.0,199.492,22
39,24,5,18,16,\N,17,0,19,\N,\N,18,17,01:25.2,196.673,31
39,26,5,19,22,\N,18,0,9,\N,\N,6,20,01:26.2,194.322,27
39,8,6,6,3,\N,19,0,9,\N,\N,7,6,01:23.5,200.754,22
39,15,7,12,6,\N,20,0,8,\N,\N,6,19,01:26.1,194.647,32
39,17,9,15,19,\N,21,0,7,\N,\N,4,21,01:26.3,194.131,9
39,25,3,17,18,\N,22,0,1,\N,\N,\N,\N,\N,\N,4
40,4,1,1,1,1,1,10,78,40:29.3,6029329,44,1,01:15.3,159.715,1
40,1,1,2,2,2,2,8,78,4.095,6033424,28,2,01:15.4,159.528,1
40,13,6,5,3,3,3,6,78,+1:09.114,6098443,47,4,01:16.2,157.83,1
40,21,4,3,4,4,4,5,77,\N,\N,54,5,01:16.3,157.683,11
40,9,2,10,8,5,5,4,77,\N,\N,39,3,01:16.0,158.198,11
40,2,2,9,7,6,6,3,77,\N,\N,30,12,01:17.0,156.072,11
40,25,3,17,11,7,7,2,77,\N,\N,40,7,01:16.7,156.852,11
40,8,6,6,16,8,8,1,77,\N,\N,62,6,01:16.6,156.987,11
40,26,5,19,18,9,9,0,77,\N,\N,73,10,01:16.9,156.426,11
40,22,11,8,9,10,10,0,77,\N,\N,69,13,01:17.1,155.993,11
40,18,11,7,10,11,11,0,77,\N,\N,40,9,01:16.8,156.558,11
40,3,3,16,5,12,12,0,77,\N,\N,70,11,01:17.0,156.174,11
40,5,4,4,15,13,13,0,76,\N,\N,72,14,01:17.1,155.953,5
40,14,9,14,13,14,14,0,76,\N,\N,75,8,01:16.8,156.591,12
40,15,7,12,14,15,15,0,76,\N,\N,53,18,01:17.5,155.158,12
40,23,7,11,20,16,16,0,76,\N,\N,47,17,01:17.2,155.688,12
40,11,8,22,21,17,17,0,76,\N,\N,74,15,01:17.2,155.785,12
40,19,8,23,17,18,18,0,76,\N,\N,63,16,01:17.2,155.704,12
40,27,12,21,22,19,19,0,70,\N,\N,70,20,01:17.7,154.77,30
40,16,12,20,19,\N,20,0,53,\N,\N,34,19,01:17.7,154.792,3
40,17,9,15,6,\N,21,0,17,\N,\N,17,21,01:19.0,152.206,6
40,24,5,18,12,\N,22,0,2,\N,\N,\N,\N,\N,\N,3
41,1,1,2,1,1,1,10,70,44:11.3,6251292,37,2,01:16.5,205.239,1
41,2,2,9,3,2,2,8,70,4.343,6255635,19,3,01:16.7,204.699,1
41,25,3,17,19,3,3,6,70,5.325,6256617,67,11,01:17.9,201.413,1
41,5,4,4,22,4,4,5,70,6.729,6258021,67,13,01:18.4,200.331,1
41,8,6,6,4,5,5,4,70,13.007,6264299,21,5,01:16.9,204.259,1
41,11,8,22,11,6,6,3,70,16.698,6267990,47,12,01:18.0,201.186,1
41,4,1,1,2,7,7,2,70,21.936,6273228,46,1,01:16.4,205.58,1
41,23,7,11,18,8,8,1,70,22.888,6274180,38,10,01:17.9,201.509,1
41,17,9,15,6,9,9,0,70,22.96,6274252,47,9,01:17.6,202.267,1
41,3,3,16,7,10,10,0,70,23.984,6275276,42,6,01:17.2,203.478,1
41,19,8,23,17,11,11,0,70,24.318,6275610,36,15,01:18.8,199.284,1
41,22,11,8,13,12,12,0,70,30.439,6281731,62,14,01:18.5,199.885,1
41,15,7,12,10,\N,13,0,58,\N,\N,12,17,01:19.1,198.497,3
41,24,5,18,12,\N,14,0,54,\N,\N,9,19,01:19.4,197.79,3
41,27,12,21,21,\N,15,0,47,\N,\N,21,18,01:19.3,198.092,33
41,14,9,14,14,\N,16,0,36,\N,\N,19,16,01:19.0,198.776,6
41,9,2,10,8,\N,17,0,26,\N,\N,19,8,01:17.5,202.499,3
41,16,12,20,20,\N,18,0,21,\N,\N,20,20,01:19.5,197.598,3
41,26,5,19,16,\N,19,0,8,\N,\N,6,21,01:20.1,196.019,3
41,18,11,7,15,\N,20,0,0,\N,\N,\N,\N,\N,\N,6
41,13,6,5,5,\N,21,0,51,\N,\N,22,4,01:16.8,204.291,2
41,21,4,3,9,\N,22,0,51,\N,\N,22,7,01:17.4,202.808,2
42,1,1,2,1,1,1,10,73,31:10.0,5469965,20,2,01:13.2,206.101,1
42,4,1,1,2,2,2,8,73,1.5,5471465,21,3,01:13.3,206.003,1
42,13,6,5,3,3,3,6,73,12.8,5482765,50,4,01:13.4,205.658,1
42,8,6,6,4,4,4,5,73,15.4,5485365,49,1,01:13.1,206.397,1
42,5,4,4,6,5,5,4,73,41.4,5511365,67,7,01:14.0,203.94,1
42,15,7,12,8,6,6,3,73,66.7,5536665,30,10,01:14.0,203.891,1
42,17,9,15,9,7,7,2,73,67.3,5537265,57,8,01:14.0,203.924,1
42,20,2,10,7,8,8,1,73,67.7,5537665,53,6,01:13.9,204.316,1
42,21,4,3,10,9,9,0,72,\N,\N,67,9,01:14.0,203.91,11
42,25,3,17,17,10,10,0,72,\N,\N,41,13,01:14.5,202.604,11
42,19,8,23,16,11,11,0,72,\N,\N,55,12,01:14.1,203.753,11
42,18,11,7,13,12,12,0,72,\N,\N,42,14,01:14.7,202.015,11
42,26,5,19,20,13,13,0,71,\N,\N,66,16,01:15.1,200.969,12
42,16,12,20,21,14,14,0,71,\N,\N,49,15,01:14.9,201.597,12
42,27,12,21,22,15,15,0,70,\N,\N,65,18,01:15.9,198.824,13
42,3,3,16,14,16,16,0,68,\N,\N,34,11,01:14.1,203.753,5
42,24,5,18,19,17,17,0,68,\N,\N,64,17,01:15.4,200.079,34
42,2,2,9,5,\N,18,0,56,\N,\N,20,5,01:13.4,205.562,7
42,11,8,22,18,\N,19,0,13,\N,\N,8,19,01:16.7,196.807,20
42,14,9,14,11,\N,20,0,0,\N,\N,\N,\N,\N,\N,4
42,22,11,8,15,\N,21,0,0,\N,\N,\N,\N,\N,\N,4
42,23,7,11,12,\N,22,0,0,\N,\N,\N,\N,\N,\N,4
43,8,6,6,3,1,1,10,70,30:54.2,5454200,20,2,01:16.2,208.374,1
43,13,6,5,1,2,2,8,70,2.414,5456614,42,1,01:16.1,208.67,1
43,1,1,2,2,3,3,6,70,32.153,5486353,39,4,01:16.6,207.34,1
43,9,2,10,4,4,4,5,70,41.727,5495927,44,10,01:17.2,205.819,1
43,2,2,9,7,5,5,4,70,48.801,5503001,70,7,01:16.9,206.563,1
43,21,4,3,5,6,6,3,70,51.94,5506140,70,5,01:16.7,207.027,1
43,4,1,1,10,7,7,2,70,56.516,5510716,36,3,01:16.5,207.59,1
43,18,11,7,12,8,8,1,70,58.885,5513085,70,6,01:16.8,206.846,1
43,3,3,16,9,9,9,0,70,+1:08.505,5522705,69,9,01:17.0,206.199,1
43,23,7,11,11,10,10,0,69,\N,\N,68,8,01:17.0,206.319,11
43,22,11,8,13,11,11,0,69,\N,\N,68,12,01:17.2,205.641,11
43,17,9,15,14,12,12,0,69,\N,\N,69,14,01:17.2,205.563,11
43,14,9,14,16,13,13,0,69,\N,\N,68,15,01:17.4,205.038,11
43,25,3,17,18,14,14,0,69,\N,\N,69,13,01:17.2,205.587,11
43,5,4,4,6,15,15,0,69,\N,\N,69,11,01:17.2,205.678,11
43,11,8,22,22,16,16,0,68,\N,\N,39,16,01:17.8,204.118,12
43,16,12,20,21,17,17,0,68,\N,\N,27,18,01:18.1,203.347,12
43,26,5,19,15,\N,18,0,55,\N,\N,51,17,01:17.9,203.757,6
43,27,12,21,20,\N,19,0,28,\N,\N,27,19,01:19.0,201.122,35
43,19,8,23,19,\N,20,0,1,\N,\N,\N,\N,\N,\N,4
43,15,7,12,8,\N,21,0,1,\N,\N,\N,\N,\N,\N,4
43,24,5,18,17,\N,22,0,0,\N,\N,\N,\N,\N,\N,4
44,8,6,6,2,1,1,10,59,21:43.1,4903074,17,1,01:20.6,229.514,1
44,4,1,1,3,2,2,8,59,2.459,4905533,35,3,01:21.1,228.159,1
44,1,1,2,1,3,3,6,59,39.373,4942447,11,4,01:21.7,226.6,1
44,9,2,10,5,4,4,5,59,53.319,4956393,14,6,01:22.1,225.413,1
44,13,6,5,4,5,5,4,59,54.063,4957137,17,2,01:20.9,228.89,1
44,2,2,9,9,6,6,3,59,56.336,4959410,17,5,01:22.0,225.727,1
44,5,4,4,7,7,7,2,58,\N,\N,11,9,01:22.6,224.193,11
44,21,4,3,8,8,8,1,58,\N,\N,13,7,01:22.1,225.328,11
44,22,11,8,14,9,9,0,58,\N,\N,28,13,01:23.4,221.948,11
44,18,11,7,18,10,10,0,58,\N,\N,29,16,01:23.6,221.433,11
44,14,9,14,12,11,11,0,58,\N,\N,40,12,01:23.1,222.666,11
44,3,3,16,17,12,12,0,58,\N,\N,49,11,01:22.9,223.262,11
44,25,3,17,13,13,13,0,58,\N,\N,57,10,01:22.7,223.81,11
44,11,8,22,21,14,14,0,57,\N,\N,42,14,01:23.4,221.879,12
44,27,12,21,22,15,15,0,57,\N,\N,56,21,01:24.4,219.31,12
44,24,5,18,16,16,16,0,53,\N,\N,46,17,01:23.6,221.308,6
44,15,7,12,10,\N,17,0,43,\N,\N,17,18,01:23.7,221.097,31
44,19,8,23,19,\N,18,0,35,\N,\N,26,20,01:24.1,219.951,26
44,26,5,19,15,\N,19,0,29,\N,\N,19,15,01:23.6,221.462,3
44,23,7,11,6,\N,20,0,22,\N,\N,12,8,01:22.5,224.307,36
44,16,12,20,20,\N,21,0,16,\N,\N,16,22,01:25.0,217.698,5
44,17,9,15,11,\N,22,0,8,\N,\N,6,19,01:23.8,220.941,9
45,4,1,1,2,1,1,10,60,06:26.4,7586358,35,2,01:33.2,198.783,1
45,13,6,5,3,2,2,8,60,8.155,7594513,34,1,01:32.9,199.592,1
45,17,9,15,6,3,3,6,60,+1:05.674,7652032,29,8,01:34.4,196.22,1
45,25,3,17,12,4,4,5,60,+1:05.937,7652295,33,5,01:34.2,196.665,1
45,14,9,14,20,5,5,4,60,+1:13.656,7660014,48,6,01:34.3,196.496,1
45,2,2,9,4,6,6,3,60,+1:20.298,7666656,49,7,01:34.4,196.417,1
45,9,2,10,5,7,7,2,60,+1:22.415,7668773,49,9,01:34.5,196.216,1
45,5,4,4,7,8,8,1,59,\N,\N,48,11,01:34.6,195.9,11
45,1,1,2,10,9,9,0,59,\N,\N,29,3,01:33.4,198.421,11
45,21,4,3,13,10,10,0,59,\N,\N,48,12,01:34.9,195.302,11
45,22,11,8,14,11,11,0,59,\N,\N,37,14,01:35.6,193.792,11
45,19,8,23,15,12,12,0,59,\N,\N,46,13,01:35.3,194.504,11
45,15,7,12,8,13,13,0,59,\N,\N,29,10,01:34.5,196.122,11
45,8,6,6,1,\N,14,0,34,\N,\N,32,4,01:33.9,197.359,9
45,11,8,22,16,\N,15,0,19,\N,\N,18,16,01:37.4,190.273,31
45,23,7,11,9,\N,16,0,18,\N,\N,18,15,01:36.2,192.658,4
45,28,12,21,22,\N,17,0,13,\N,\N,13,17,01:42.8,180.309,9
45,18,11,7,17,\N,18,0,2,\N,\N,2,18,02:20.0,132.338,20
45,16,12,20,21,\N,19,0,2,\N,\N,2,19,02:25.8,127.112,20
45,3,3,16,11,\N,20,0,2,\N,\N,2,20,02:50.9,108.41,20
45,26,5,19,18,\N,21,0,2,\N,\N,2,21,03:01.9,101.884,20
45,24,5,18,19,\N,22,0,2,\N,\N,2,22,03:22.3,91.61,20
46,1,1,2,1,1,1,10,70,35:53.0,5752991,13,2,01:20.2,196.724,1
46,8,6,6,3,2,2,8,70,0.715,5753706,70,1,01:20.0,197.029,1
46,2,2,9,2,3,3,6,70,43.129,5796120,16,5,01:20.6,195.721,1
46,4,1,1,6,4,4,5,70,44.858,5797849,49,3,01:20.3,196.349,1
46,9,2,10,7,5,5,4,70,47.616,5800607,40,4,01:20.4,196.117,1
46,23,7,11,5,6,6,3,70,50.669,5803660,69,9,01:21.0,194.804,1
46,3,3,16,4,7,7,2,70,59.139,5812130,68,6,01:20.7,195.502,1
46,5,4,4,11,8,8,1,70,+1:08.104,5821095,69,8,01:20.9,194.867,1
46,17,9,15,9,9,9,0,70,+1:16.331,5829322,63,7,01:20.9,194.915,1
46,15,7,12,8,10,10,0,69,\N,\N,48,12,01:21.3,194.104,11
46,14,9,14,10,11,11,0,69,\N,\N,67,14,01:21.6,193.39,11
46,21,4,3,13,12,12,0,69,\N,\N,66,15,01:21.7,193.054,11
46,13,6,5,14,13,13,0,69,\N,\N,37,11,01:21.0,194.756,11
46,25,3,17,12,14,14,0,69,\N,\N,49,13,01:21.3,194.078,11
46,11,8,22,19,15,15,0,69,\N,\N,66,10,01:21.0,194.759,11
46,20,5,19,20,16,16,0,69,\N,\N,65,16,01:21.9,192.536,11
46,16,12,20,21,17,17,0,68,\N,\N,67,19,01:22.3,191.721,12
46,22,11,8,18,18,18,0,68,\N,\N,34,17,01:22.0,192.327,12
46,24,5,18,16,\N,19,0,42,\N,\N,35,20,01:22.4,191.379,10
46,19,8,23,15,\N,20,0,41,\N,\N,39,18,01:22.2,191.948,3
46,18,11,7,17,\N,21,0,35,\N,\N,25,21,01:22.9,190.234,37
46,29,12,21,22,\N,22,0,4,\N,\N,4,22,01:26.7,181.824,3
47,13,6,5,1,1,1,10,58,26:42.2,5202161,18,2,01:27.9,218.566,1
47,8,6,6,3,2,2,8,58,2.275,5204436,57,1,01:27.3,220.136,1
47,4,1,1,4,3,3,6,58,26.181,5228342,39,4,01:28.1,218.199,1
47,2,2,9,6,4,4,5,58,39.674,5241835,39,5,01:28.3,217.583,1
47,1,1,2,2,5,5,4,58,45.085,5247246,17,3,01:28.0,218.464,1
47,5,4,4,7,6,6,3,58,46.169,5248330,20,7,01:28.6,216.886,1
47,3,3,16,8,7,7,2,58,55.778,5257939,37,6,01:28.5,217.05,1
47,9,2,10,5,8,8,1,58,56.707,5258868,11,11,01:28.9,216.118,1
47,21,4,3,10,9,9,0,58,59.491,5261652,56,9,01:28.8,216.422,1
47,14,9,14,13,10,10,0,58,+1:11.009,5273170,54,13,01:29.1,215.754,1
47,25,3,17,14,11,11,0,58,+1:19.628,5281789,55,8,01:28.7,216.559,1
47,23,7,11,16,12,12,0,57,\N,\N,55,12,01:28.9,216.103,11
47,18,11,7,21,13,13,0,57,\N,\N,34,10,01:28.9,216.227,11
47,19,8,23,11,14,14,0,57,\N,\N,38,17,01:29.7,214.334,11
47,24,5,18,15,15,15,0,57,\N,\N,56,16,01:29.6,214.561,11
47,15,7,12,9,16,16,0,57,\N,\N,39,14,01:29.5,214.811,11
47,22,11,8,22,17,17,0,57,\N,\N,35,15,01:29.5,214.681,11
47,11,8,22,17,18,18,0,57,\N,\N,56,18,01:29.9,213.719,11
47,20,5,19,18,19,19,0,57,\N,\N,39,19,01:30.0,213.56,11
47,29,12,21,20,20,20,0,56,\N,\N,21,22,01:31.0,211.287,12
47,16,12,20,19,21,21,0,53,\N,\N,52,20,01:30.6,212.066,32
47,17,9,15,12,\N,22,0,9,\N,\N,4,21,01:30.8,211.62,9
48,4,1,1,1,1,1,10,53,18:37.8,4717806,15,1,01:22.9,251.653,1
48,1,1,2,2,2,2,8,53,6.062,4723868,17,2,01:22.9,251.456,1
48,8,6,6,5,3,3,6,53,27.325,4745131,21,3,01:23.4,250.147,1
48,2,2,9,4,4,4,5,53,56.562,4774368,19,4,01:23.7,249.217,1
48,9,2,10,6,5,5,4,53,+1:00.558,4778364,22,5,01:23.9,248.543,1
48,3,3,16,8,6,6,3,53,+1:05.810,4783616,52,8,01:24.5,246.884,1
48,5,4,4,7,7,7,2,53,+1:06.751,4784557,53,7,01:24.2,247.605,1
48,18,11,7,10,8,8,1,53,+1:02.168,4779974,32,9,01:24.5,246.708,1
48,17,9,15,11,9,9,0,53,+1:05.879,4783685,46,13,01:24.8,245.859,1
48,22,11,8,12,10,10,0,53,+1:06.958,4784764,52,12,01:24.8,246.024,1
48,15,7,12,9,11,11,0,53,+1:07.736,4785542,49,10,01:24.6,246.446,1
48,21,4,3,15,12,12,0,52,\N,\N,32,14,01:24.8,245.787,11
48,25,3,17,13,13,13,0,52,\N,\N,42,16,01:25.0,245.35,11
48,19,8,23,14,14,14,0,52,\N,\N,46,17,01:25.1,245.016,11
48,23,7,11,18,15,15,0,52,\N,\N,49,15,01:25.0,245.492,11
48,11,8,22,17,16,16,0,52,\N,\N,49,11,01:24.7,246.309,11
48,24,5,18,19,17,17,0,52,\N,\N,45,19,01:25.4,244.278,11
48,20,5,19,16,18,18,0,52,\N,\N,47,18,01:25.3,244.45,11
48,16,12,20,21,19,19,0,52,\N,\N,30,20,01:25.4,244.267,11
48,29,12,21,22,20,20,0,52,\N,\N,34,21,01:25.5,243.978,11
48,13,6,5,3,\N,21,0,10,\N,\N,8,6,01:24.0,248.357,22
48,14,9,14,20,\N,22,0,1,\N,\N,\N,\N,\N,\N,3
49,8,6,6,1,1,1,10,44,20:39.1,4839066,12,2,01:48.1,233.261,1
49,13,6,5,2,2,2,8,44,4.695,4843761,34,1,01:48.0,233.388,1
49,4,1,1,3,3,3,6,44,14.343,4853409,44,3,01:48.2,233.073,1
49,1,1,2,4,4,4,5,44,23.615,4862681,41,4,01:48.2,233.002,1
49,2,2,9,6,5,5,4,44,51.879,4890945,33,5,01:48.7,232.042,1
49,3,3,16,5,6,6,3,44,+1:16.876,4915942,29,9,01:49.8,229.704,1
49,17,9,15,7,7,7,2,44,+1:20.639,4919705,12,11,01:50.0,229.119,1
49,5,4,4,9,8,8,1,44,+1:25.106,4924172,21,8,01:49.6,230.058,1
49,9,2,10,14,9,9,0,44,+1:25.661,4924727,32,6,01:48.9,231.549,1
49,23,7,11,10,10,10,0,44,+1:28.574,4927640,43,10,01:50.0,229.175,1
49,15,7,12,8,11,11,0,44,+1:43.653,4942719,43,7,01:49.0,231.345,1
49,24,5,18,13,12,12,0,43,\N,\N,40,13,01:50.7,227.71,11
49,22,11,8,17,13,13,0,43,\N,\N,43,12,01:50.7,227.817,11
49,16,12,20,19,14,14,0,43,\N,\N,29,15,01:50.9,227.357,11
49,11,8,22,18,15,15,0,43,\N,\N,32,14,01:50.9,227.39,11
49,19,8,23,20,16,16,0,43,\N,\N,43,19,01:51.4,226.359,11
